src_ip,dst_ip,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.140.35.74,239.255.255.250,61260.0,1900.0,17.0,3002648.115158081,4.0,0.0,848.0,0.0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,282.4173754224128,1.3321574312377964,1000882.7050526936,325.7761290366915,1001116.0373687744,1000422.0008850098,3002648.115158081,1000882.7050526936,325.7761290366915,1001116.0373687744,1000422.0008850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.3321574312377964,0.0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,848.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,239.255.255.250,59938.0,1900.0,17.0,3020923.137664795,4.0,0.0,872.0,0.0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,288.65348777925715,1.3240985677947574,1006974.3792215984,942.3789898661396,1008080.005645752,1005777.12059021,3020923.137664795,1006974.3792215984,942.3789898661396,1008080.005645752,1005777.12059021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.3240985677947574,0.0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,872.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.112.120.172,10.140.35.74,443.0,65036.0,6.0,35430797.81532288,2.0,0.0,112.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,3.161091674643662,0.0564480656186368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0564480656186368,0.0,56.0,56.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,112.0,0.0,0.0,16386.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,65389.0,53.0,17.0,0.0,1.0,0.0,74.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,59419.0,53.0,17.0,0.0,1.0,0.0,69.0,0.0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,59419.0,17.0,0.0,1.0,0.0,85.0,0.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,65389.0,17.0,0.0,1.0,0.0,151.0,0.0,151.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,17.253.52.253,56220.0,123.0,17.0,59032.91702270508,5.0,0.0,450.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,7622.865728063586,84.69850808959539,14758.22925567627,781.0400243893961,15672.922134399414,13979.91180419922,59032.91702270508,14758.22925567627,781.0400243893961,15672.922134399414,13979.91180419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,84.69850808959539,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,240.0,5.0,4065.528388300579,0.0,0.0,0.0,5.0,450.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,53504.0,53.0,17.0,0.0,1.0,0.0,76.0,0.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,57052.0,53.0,17.0,0.0,1.0,0.0,76.0,0.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,53504.0,17.0,0.0,1.0,0.0,253.0,0.0,253.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,253.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,65288.0,53.0,17.0,0.0,1.0,0.0,85.0,0.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.253.52.253,10.140.35.74,123.0,56220.0,17.0,57749.98664855957,5.0,0.0,450.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,7792.209593718134,86.58010659686815,14437.496662139893,670.7869834139186,15598.058700561523,14003.03840637207,57749.98664855957,14437.496662139893,670.7869834139186,15598.058700561523,14003.03840637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,86.58010659686815,0.0,90.0,90.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,240.0,5.0,4155.845116649672,0.0,0.0,0.0,5.0,450.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,57052.0,17.0,0.0,1.0,0.0,208.0,0.0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,65288.0,17.0,0.0,1.0,0.0,149.0,0.0,149.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,149.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,49347.0,53.0,17.0,0.0,1.0,0.0,80.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,50560.0,53.0,17.0,0.0,1.0,0.0,80.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,50560.0,17.0,0.0,1.0,0.0,221.0,0.0,221.0,221.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,221.0,221.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,49347.0,17.0,0.0,1.0,0.0,267.0,0.0,267.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,267.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,267.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,59806.0,53.0,17.0,0.0,1.0,0.0,85.0,0.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,59806.0,17.0,0.0,1.0,0.0,150.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,2.21.16.26,59486.0,443.0,6.0,128283.02383422852,23.0,0.0,2434.0,0.0,571.0,54.0,105.82608695652172,138.79533013504732,0.0,0.0,0.0,0.0,18973.6718643715,179.29106527549075,5831.046537919478,7055.04525225177,23988.008499145508,2.86102294921875,128283.02383422852,5831.046537919478,7055.04525225177,23988.008499145508,2.86102294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,179.29106527549075,0.0,54.0,571.0,105.82608695652172,138.79533013504732,19264.14366729678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.82608695652172,105.82608695652172,0.0,1168.0,6.0,12583.213652382075,0.0,0.0,0.0,23.0,2434.0,0.0,0.0,65535.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.21.16.26,10.140.35.74,443.0,59486.0,6.0,118020.05767822266,27.0,0.0,15226.0,0.0,1290.0,56.0,563.925925925926,530.4438341424079,0.0,0.0,0.0,0.0,129011.96880883696,228.7746721291605,4539.232987623948,9443.248811522044,35997.15232849121,0.95367431640625,118020.05767822266,4539.232987623948,9443.248811522044,35997.15232849121,0.95367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,228.7746721291605,0.0,56.0,1290.0,563.925925925926,530.4438341424079,281370.6611796983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.925925925926,563.925925925926,0.0,13744.0,25.0,129610.30059716526,0.0,0.0,0.0,27.0,15226.0,0.0,0.0,64240.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,2.21.16.26,59487.0,443.0,6.0,143657.92274475098,21.0,0.0,2331.0,0.0,571.0,54.0,111.0,144.9824291488619,0.0,0.0,0.0,0.0,16226.045563401904,146.18059066127842,7182.896137237549,8899.168493657837,28441.9059753418,2.86102294921875,143657.92274475098,7182.896137237549,8899.168493657837,28441.9059753418,2.86102294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,146.18059066127842,0.0,54.0,571.0,111.0,144.9824291488619,21019.904761904763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0,1173.0,6.0,11354.505510026518,0.0,0.0,0.0,21.0,2331.0,0.0,0.0,65535.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.21.16.26,10.140.35.74,443.0,59487.0,6.0,132524.0135192871,23.0,0.0,10520.0,0.0,1290.0,56.0,457.39130434782606,505.0648463859076,0.0,0.0,0.0,0.0,79381.83971819533,173.55345185537,6023.818796331232,8609.724474107652,31682.96813964844,0.95367431640625,132524.0135192871,6023.818796331232,8609.724474107652,31682.96813964844,0.95367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,173.55345185537,0.0,56.0,1290.0,457.39130434782606,505.0648463859076,255090.4990548204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.39130434782606,457.39130434782606,0.0,9254.0,21.0,76278.20672930476,0.0,0.0,0.0,23.0,10520.0,0.0,0.0,64240.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,52.114.74.216,65024.0,443.0,6.0,80004681.82563782,11.0,0.0,1371.0,0.0,358.0,54.0,124.63636363636364,112.20214932901058,0.0,0.0,0.0,0.0,17.13649712385529,0.137491953583084,8000468.182563782,14192393.95381724,39990573.88305664,210.04676818847656,80004681.82563782,8000468.182563782,14192393.95381724,39990573.88305664,210.04676818847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.137491953583084,0.0,54.0,358.0,124.63636363636364,112.20214932901058,12589.322314049588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.63636363636364,124.63636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1371.0,0.0,0.0,4095.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.65.251.78,10.140.35.74,443.0,64999.0,6.0,84072028.87535095,29.0,0.0,3306.0,0.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,39.3234235479392,0.344942311824028,3002572.4598339624,49472.79252918367,3077549.934387207,2929049.9687194824,84072028.87535095,3002572.4598339624,49472.79252918367,3077549.934387207,2929049.9687194824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.344942311824028,0.0,114.0,114.0,114.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3306.0,0.0,0.0,8.0,0.0,29.0,20.0,96461.7199367947,36165.72696185909,142746.9253540039,449.18060302734375,358226.8411462957,825896.8925241712,2969523.906707764,54321.0506439209
10.140.35.74,172.65.251.78,64999.0,443.0,6.0,81102853.05976868,28.0,0.0,1512.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,18.64299396330401,0.3452406289500743,3003809.372584025,49885.64756934389,3077610.0158691406,2928932.905197144,81102853.05976868,3003809.372584025,49885.64756934389,3077610.0158691406,2928932.905197144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.3452406289500743,0.0,54.0,54.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1512.0,0.0,0.0,4096.0,0.0,0.0,20.0,96419.54633924695,35937.12879211111,142826.08032226562,1188.9934539794922,358042.5435846502,825914.2169822603,2969397.0680236816,54174.66163635254
162.159.135.234,10.140.35.74,443.0,64268.0,6.0,81161066.05529785,33.0,0.0,5817.0,0.0,598.0,56.0,176.27272727272728,114.87259681326348,0.0,0.0,0.0,0.0,71.67229661617155,0.4065988977709577,2536283.314228058,3646893.623920371,13448369.026184082,0.0,81161066.05529785,2536283.314228058,3646893.623920371,13448369.026184082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.4065988977709577,0.0,56.0,598.0,176.27272727272728,114.87259681326348,13195.713498622592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.27272727272728,176.27272727272728,0.0,506.5,4.5,3678.2234672950513,0.0,0.0,0.0,33.0,5817.0,0.0,0.0,8.0,0.0,33.0,20.0,5543529.272079468,1776030.7192564297,8412498.950958252,3542078.733444214,3394170.7611083984,2894005.814120048,9937131.643295288,52405.83419799805
10.140.35.74,35.186.224.47,64373.0,443.0,6.0,62004411.935806274,5.0,0.0,340.0,0.0,89.0,54.0,68.0,17.146428199482248,0.0,0.0,0.0,0.0,5.483480761852964,0.0806394229684259,15501102.983951569,15477346.862989966,30996324.06234741,21186.82861328125,62004411.935806274,15501102.983951569,15477346.862989966,30996324.06234741,21186.82861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0806394229684259,0.0,54.0,89.0,68.0,17.146428199482248,294.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,340.0,0.0,0.0,4095.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,162.159.135.234,64268.0,443.0,6.0,62565290.92788696,19.0,0.0,1104.0,0.0,108.0,54.0,58.10526315789474,12.31983739145126,0.0,0.0,0.0,0.0,17.645566473469696,0.3036827563368879,3475849.4959937204,3929027.7841457343,13448442.935943604,60.08148193359375,62565290.92788696,3475849.4959937204,3929027.7841457343,13448442.935943604,60.08148193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.3036827563368879,0.0,54.0,108.0,58.10526315789474,12.31983739145126,151.77839335180056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.10526315789474,58.10526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1104.0,0.0,0.0,4173.0,0.0,1.0,20.0,5703132.94728597,2025761.540366836,8412454.843521118,3542093.7538146973,3681433.002154032,3134201.221222445,9917006.731033323,52839.75601196289
10.140.35.74,35.186.224.25,64969.0,443.0,6.0,51956817.15011597,32.0,0.0,7429.0,0.0,1290.0,54.0,232.15625,368.2665567709584,0.0,0.0,0.0,0.0,142.9841242687326,0.6158960797684001,1676026.3596811602,5281533.513203168,25974408.14971924,0.95367431640625,51956817.15011597,1676026.3596811602,5281533.513203168,25974408.14971924,0.95367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.6158960797684001,0.0,54.0,1290.0,232.15625,368.2665567709584,135620.2568359375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.15625,232.15625,0.0,1365.5,5.25,23466.95721936089,0.0,0.0,0.0,32.0,7429.0,0.0,0.0,4096.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,12201293.38900248,4656289.186785677,17011672.258377075,5901654.7203063965
35.186.224.25,10.140.35.74,443.0,64969.0,6.0,51952684.87930298,35.0,0.0,4757.0,0.0,939.0,56.0,135.9142857142857,156.40065243352615,0.0,0.0,0.0,0.0,91.56408395545894,0.6736899176878417,1528020.1435089111,5066713.508251696,25980478.048324585,0.0,51952684.87930298,1528020.1435089111,5066713.508251696,25980478.048324585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.6736899176878417,0.0,56.0,939.0,135.9142857142857,156.40065243352615,24461.16408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.9142857142857,135.9142857142857,0.0,573.4,7.0,11603.637073140606,0.0,0.0,0.0,35.0,4757.0,0.0,0.0,915.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,12200526.316960651,4662882.551170972,17017800.092697144,5892002.820968628
10.140.35.74,52.114.77.99,63800.0,443.0,6.0,29671582.9372406,4.0,0.0,405.0,0.0,185.0,54.0,101.25,53.83946043563216,0.0,0.0,0.0,0.0,13.64942345194827,0.1348091205130693,9890527.645746866,13936564.143452048,29599804.878234863,31049.96681213379,29671582.9372406,9890527.645746866,13936564.143452048,29599804.878234863,31049.96681213379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.1348091205130693,0.0,54.0,185.0,101.25,53.83946043563216,2898.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.25,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,405.0,0.0,0.0,4096.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.114.77.99,10.140.35.74,443.0,63800.0,6.0,29640564.20326233,2.0,0.0,196.0,0.0,101.0,95.0,98.0,3.0,0.0,0.0,0.0,0.0,6.612559688672446,0.0674750988640045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0674750988640045,0.0,95.0,101.0,98.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,196.0,0.0,0.0,2048.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
