Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 02:35:53 PM,119673477,90,1,26106.0,289.0,296.0,288.0,290.0666666666668,2.5651072649889044,289.0,289.0,289.0,0.0,220.5584784672045,0.7604024072936395,1329705.2999999998,1073600.3973040448,3003607.0,73087.0,119219588.0,1339545.93258427,1075593.4545179824,3003607.0,73087.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,720,8,0.7520463368838193,0.008356070409820214,288.0,296.0,290.04347826086973,2.541579691686359,6.459627329192528,0,0,0,0,0,0,0,0,0.0,293.23076923076917,290.06666666666666,289.0,0,0,0,0,0,0,90,26106,1,289,-1,-1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 02:36:20 PM,85025440,7,9,7719.0,3383.0,3705.0,0.0,1102.7142857142858,1487.2395810455594,2010.0,0.0,375.88888888888886,636.4130821338535,130.57268506931572,0.1881789732578861,5668362.666666666,11926704.907532776,34992786.0,37.0,85017490.0,14169581.666666664,15929474.785153272,34992786.0,8558.0,85025403.0,10628175.375,14975563.751304492,34993572.0,477.0,0,1,0,0,224,288,0.08232830080032517,0.10585067245756093,0.0,3705.0,771.2941176470589,1124.2174369703732,1263864.8455882352,0,0,0,1,1,0,0,0,1.0,819.5,1102.7142857142858,375.88888888888886,0,0,0,0,0,0,7,7719,9,3383,-1,2958,3,0,15320.333333333332,8774.268079636804,25026.0,7950.0,28323640.33333333,5775657.060362945,34992786.0,24979765.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-46996-6,192.168.3.34,46996,192.168.3.30,8081,6,15/07/2019 02:37:58 PM,30030436,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.32560872576076,0.3995945979605491,2730039.6363636367,4675264.030788919,10240047.0,96.0,20476869.0,5119217.25,5901660.77343863,10240193.0,383.0,30030436.0,5005072.666666667,5482284.299743371,10240194.0,218.0,0,0,0,0,160,240,0.16649774915022875,0.2330968488103203,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,8675.0,12061.827473480127,17204.0,146.0,10230124.5,14032.534072647037,10240047.0,10220202.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 02:37:23 PM,114549982,36,1,1832.0,52.0,56.0,48.0,50.88888888888889,2.2649853708487244,52.0,52.0,52.0,0.0,16.44696897464375,0.323003106189925,3181943.9444444436,5920986.811324596,20019338.0,3.0,100318225.0,2866235.0,5691702.100728821,20019338.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,288,8,0.31427329250911623,0.008729813680808784,48.0,56.0,50.94736842105264,2.217222128859792,4.916073968705547,0,0,0,0,0,0,0,0,0.0,52.32432432432432,50.88888888888889,52.0,0,0,0,0,0,0,36,1832,1,52,-1,-1,36,0,4690292.25,1227755.9907045523,5769330.0,3104451.0,13684106.571428573,5953979.613585155,20019338.0,5177266.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-46998-6,192.168.3.34,46998,192.168.3.30,8081,6,15/07/2019 02:38:58 PM,30014025,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.36570153453259,0.39981308738164906,2728547.7272727275,4673113.221281337,10239829.0,53.0,20374912.0,5093728.0,5876460.522991086,10240081.0,178.0,30014025.0,5002337.5,5479997.980629254,10240016.0,204.0,0,0,0,0,160,240,0.16658878640902045,0.23322430097262864,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5158.0,6938.1317370024035,10064.0,252.0,10182603.5,80929.07821358155,10239829.0,10125378.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 02:37:32 PM,119411541,245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06010238156126,487394.0448979588,261845.4196435316,1000180.0,10.0,118872063.0,487180.58606557385,262362.2817116814,1000180.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0517279816362137,0.00837439992504577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,245,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 02:37:55 PM,119257195,89,1,25803.0,289.0,296.0,288.0,289.9213483146068,2.417853664556094,289.0,289.0,289.0,0.0,218.7876379282609,0.7546714477059435,1339968.4831460672,1058462.6896915715,3003614.0,75748.0,119180193.0,1354320.3749999995,1055783.1819023914,3003614.0,75748.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,712,8,0.7462862093980996,0.008385238307843816,288.0,296.0,289.90109890109886,2.3946929520408933,5.7345543345543275,0,0,0,0,0,0,0,0,0.0,293.12222222222215,289.92134831460675,289.0,0,0,0,0,0,0,89,25803,1,289,-1,-1,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,15/07/2019 02:36:58 PM,119999587,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000086041962792,59999793.5,761.5540033379117,60000332.0,59999255.0,59999255.0,59999255.0,0.0,59999255.0,59999255.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016666724027975196,0.008333362013987598,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59999793.5,761.5540033379117,60000332.0,59999255.0,Normal,Benign
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 02:38:20 PM,85042938,7,9,6018.0,3343.0,2010.0,0.0,859.7142857142858,1072.2539677840186,2002.0,0.0,371.4444444444445,634.0187519133623,110.07380765702145,0.18814025451472524,5669529.199999998,11928260.622489082,34982099.0,36.0,85035702.0,14172617.0,15930741.59979984,34982099.0,9998.0,85042902.0,10630362.75,14977298.653082887,34983009.0,651.0,0,1,0,0,224,288,0.08231136135019229,0.10582889316453296,0.0,2010.0,668.4117647058823,899.393897217977,808909.3823529411,0,0,0,1,1,0,0,0,1.0,710.1875,859.7142857142858,371.4444444444445,0,0,0,0,0,0,7,6018,9,3343,-1,2958,3,0,13225.666666666664,8101.023783037137,22443.0,7236.0,28329853.0,5761014.275811857,34982099.0,25002041.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-47000-6,192.168.3.34,47000,192.168.3.30,8081,6,15/07/2019 02:39:58 PM,30030599,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.32521072922988,0.3995924290421247,2730054.454545454,4670662.881698663,10239994.0,111.0,20266518.0,5066629.5,5834834.721979679,10240212.0,218.0,30030599.0,5005099.833333334,5474399.24915936,10240152.0,299.0,0,0,0,0,160,240,0.1664968454342186,0.23309558360790605,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,14678.5,20450.23521869614,29139.0,218.0,10118899.0,171254.19133556995,10239994.0,9997804.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 02:39:23 PM,100064115,16,1,808.0,52.0,52.0,48.0,50.5,2.0,52.0,52.0,52.0,0.0,8.594489642965412,0.16989107433768838,6254007.1875,8227044.92372605,20019437.0,2.0,80045353.0,5336356.866666667,7621231.227568781,20019437.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,8,0.15989748172958906,0.009993592608099316,48.0,52.0,50.66666666666667,1.9402850002906635,3.76470588235294,0,0,0,0,0,0,0,0,0.0,53.647058823529406,50.5,52.0,0,0,0,0,0,0,16,808,1,52,-1,-1,16,0,588129.0,1018570.5825209168,1764273.0,52.0,14042818.285714285,6551691.878107432,20019437.0,5132569.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-47002-6,192.168.3.34,47002,192.168.3.30,8081,6,15/07/2019 02:40:58 PM,30017062,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.35827870162643,0.39977263597616586,2728823.8181818184,4672682.775963907,10239969.0,51.0,20413345.0,5103336.25,5883866.387220643,10240132.0,277.0,30017062.0,5002843.666666667,5478956.089945189,10240121.0,169.0,0,0,0,0,160,240,0.16657193165673576,0.2332007043194301,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,8187.0,11347.649624481717,16211.0,163.0,10198746.0,58298.1256817061,10239969.0,10157523.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 02:39:33 PM,119999089,257,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1500163222072457,466922.5252918287,272574.67647732643,1000169.0,18.0,119805148.0,467988.85937499994,272570.98580409365,1000169.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.1416829256095435,0.008333396597702505,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,257,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 02:39:55 PM,119206418,88,1,25514.0,289.0,296.0,288.0,289.9318181818182,2.42967976956926,289.0,289.0,289.0,0.0,216.45646629529628,0.7466040964338011,1354618.3863636365,1060862.0711651298,3003631.0,78170.0,118174794.0,1358330.9655172408,1066436.9089448722,3003631.0,78170.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.7382152863615111,0.0083888100722899,288.0,296.0,289.9111111111111,2.4061925933940427,5.78976279650435,0,0,0,0,0,0,0,0,0.0,293.1685393258427,289.9318181818182,289.0,0,0,0,0,0,0,88,25514,1,289,-1,-1,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 02:40:21 PM,85024712,7,9,6101.0,3349.0,2044.0,0.0,871.5714285714287,1087.052874694213,2010.0,0.0,372.11111111111114,636.6055380776318,111.14415771264242,0.18818058448701366,5668314.133333333,11926732.389501745,34980922.0,40.0,85015682.0,14169280.333333332,15929802.02862309,34980922.0,6940.0,85024649.0,10628081.125,14975615.251161093,34981830.0,510.0,0,1,0,0,224,288,0.08232900571306846,0.10585157877394516,0.0,2044.0,674.1176470588234,908.6599255464706,825662.8602941177,0,0,0,1,1,0,0,0,1.0,716.25,871.5714285714287,372.11111111111114,0,0,0,0,0,0,7,6101,9,3349,-1,2958,3,0,14027.333333333336,7692.0014517246,22885.0,9030.0,28325230.0,5763998.4138498865,34980922.0,24996538.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-47004-6,192.168.3.34,47004,192.168.3.30,8081,6,15/07/2019 02:41:58 PM,30012331,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.36984254905094,0.3998356542182612,2728393.727272727,4671845.971413015,10239090.0,94.0,20295675.0,5073918.75,5853105.279745181,10239249.0,94.0,30012331.0,5002055.166666667,5477935.623882757,10239286.0,238.0,0,0,0,0,160,240,0.1665981892576088,0.23323746496065234,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5899.0,8117.585848021567,11639.0,159.0,10142313.0,136863.34592578106,10239090.0,10045536.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,15/07/2019 02:39:58 PM,119999573,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000088958649882,59999786.5,10.606601717798213,59999794.0,59999779.0,59999794.0,59999794.0,0.0,59999794.0,59999794.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016666725972433252,0.008333362986216626,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59999786.5,10.606601717798213,59999794.0,59999779.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 02:41:23 PM,105114772,35,1,1768.0,52.0,56.0,48.0,50.514285714285705,2.393267868926705,52.0,52.0,52.0,0.0,17.31440753160745,0.34248278633948803,3003279.2,4889206.751022025,15732125.0,3.0,100831956.0,2965645.764705884,4957584.585553288,15732125.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.3329693756078356,0.009513410731652443,48.0,56.0,50.594594594594575,2.3506436406919544,5.525525525525526,0,0,0,0,0,0,0,0,0.0,52.0,50.514285714285705,52.0,0,0,0,0,0,0,35,1768,1,52,-1,-1,35,0,946116.6666666665,1727095.7847286488,4282875.0,43.0,9039821.0,4574388.969212435,15732125.0,5079191.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-47006-6,192.168.3.34,47006,192.168.3.30,8081,6,15/07/2019 02:42:58 PM,30014065,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.36560375943746,0.3998125545473431,2728551.3636363638,4673101.902512982,10239918.0,67.0,20448592.0,5112148.0,5895231.292554572,10240128.0,2056.0,30014065.0,5002344.166666667,5479973.7710311515,10240100.0,191.0,0,0,0,0,160,240,0.16658856439472627,0.2332239901526168,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,7231.0,9929.1934214215,14252.0,210.0,10217437.0,31792.935095709552,10239918.0,10194956.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 02:41:33 PM,119731426,250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0963585617029232,478925.704,263001.2765693673,1000200.0,22.0,119731389.0,480848.9518072289,261763.50432962397,1000200.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0880065355606807,0.008352026142242723,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,250,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 02:41:55 PM,119156966,88,1,25525.0,289.0,300.0,288.0,290.05681818181813,2.6538107692045583,289.0,289.0,289.0,0.0,216.63861431315726,0.7469139487824824,1354056.4318181814,1028751.197676372,3003687.0,72158.0,116153279.0,1335095.16091954,1019131.3288099349,3003661.0,72158.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.7385216572231287,0.008392291559353735,288.0,300.0,290.0333333333333,2.6284955324377037,6.908988764044964,0,0,0,0,0,0,0,0,0.0,293.2921348314606,290.0568181818182,289.0,0,0,0,0,0,0,88,25525,1,289,-1,-1,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 02:42:21 PM,85034849,7,9,6059.0,3350.0,2035.0,0.0,865.5714285714283,1079.585083437592,2008.0,0.0,372.22222222222223,635.9411878817448,110.64875296009521,0.18815815148916185,5668989.933333333,11923419.95996125,34969547.0,32.0,85026292.0,14171048.666666664,15921691.030307734,34969547.0,13268.0,85034781.0,10629347.625,14969813.560185913,34970120.0,670.0,0,1,0,0,224,288,0.0823191912765083,0.10583896021265353,0.0,2035.0,671.5882352941177,904.3083032644017,817773.5073529412,0,0,0,1,1,0,0,0,1.0,713.5625,865.5714285714287,372.22222222222223,0,0,0,0,0,0,7,6059,9,3350,-1,2958,3,0,18591.666666666668,13507.671240200263,33950.0,8557.0,28320129.0,5758565.386661162,34969547.0,24993073.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-47008-6,192.168.3.34,47008,192.168.3.30,8081,6,15/07/2019 02:43:58 PM,30018807,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.35401436839246,0.39974939710295615,2728982.4545454546,4671766.21905511,10239987.0,107.0,20341818.0,5085454.5,5862456.441307658,10240150.0,405.0,30018807.0,5003134.5,5477298.2762078885,10240155.0,272.0,0,0,0,0,160,240,0.1665622487928984,0.23318714831005774,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,9197.5,12776.71242925973,18232.0,163.0,10162106.5,110139.65934439783,10239987.0,10084226.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 02:43:23 PM,114413679,25,1,1280.0,52.0,56.0,48.0,51.2,2.3094010767585025,52.0,52.0,52.0,0.0,11.641964594111164,0.22724555514030803,4576547.16,7464478.245102045,20019475.0,3.0,96227265.0,4009469.3749999986,7053510.143042681,20019475.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,8,0.21850534148106535,0.008740213659242616,48.0,56.0,51.25925925925925,2.2290493419081083,4.968660968660972,0,0,0,0,0,0,0,0,0.0,53.230769230769226,51.2,52.0,0,0,0,0,0,0,25,1280,1,52,-1,-1,25,0,2042170.5,1532937.7317465746,4237769.0,711103.0,15177851.57142857,6117754.086146861,20019475.0,6226179.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-47010-6,192.168.3.34,47010,192.168.3.30,8081,6,15/07/2019 02:44:58 PM,30036555,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.31067094745053,0.3995131931741173,2730595.909090909,4673210.82102694,10240210.0,99.0,20495272.0,5123818.0,5898589.906601352,10240403.0,270.0,30036555.0,5006092.5,5478414.605184012,10240418.0,274.0,0,0,0,0,160,240,0.16646383048921554,0.23304936268490176,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,16008.0,22365.7874889305,31823.0,193.0,10232035.5,11560.488765618868,10240210.0,10223861.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 02:43:34 PM,119487838,245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.058786936960061,487705.4612244896,279108.8048442058,1000355.0,19.0,119137957.0,488270.3155737704,279542.1554587602,1000355.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0504178843707925,0.008369052589268542,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,245,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,15/07/2019 02:42:58 PM,119999662,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500007041686501,59999831.0,18.384776310850235,59999844.0,59999818.0,59999818.0,59999818.0,0.0,59999818.0,59999818.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016666713611243337,0.008333356805621668,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59999831.0,18.384776310850235,59999844.0,59999818.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 02:43:57 PM,119454943,89,1,25803.0,289.0,296.0,288.0,289.92134831460663,2.4178536645560933,289.0,289.0,289.0,0.0,218.42545268302544,0.7534221501407439,1342190.370786517,1034517.2660878572,3003645.0,84351.0,119162940.0,1354124.318181818,1034266.1305329712,3003645.0,84351.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,712,8,0.7450507929169579,0.008371357223786043,288.0,296.0,289.90109890109886,2.394692952040897,5.7345543345543435,0,0,0,0,0,0,0,0,0.0,293.12222222222215,289.92134831460675,289.0,0,0,0,0,0,0,89,25803,1,289,-1,-1,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 02:44:21 PM,85036274,7,9,6069.0,3354.0,2030.0,0.0,867.0,1081.3585590974592,2010.0,0.0,372.66666666666674,636.5695170207258,110.81153438119829,0.18815499841867486,5669084.933333333,11929997.819113245,34994714.0,39.0,85028481.0,14171413.5,15935193.56439534,34994714.0,8751.0,85036235.0,10629529.375,14980351.47782855,34995629.0,594.0,0,1,0,0,224,288,0.08231781180817023,0.1058371866105046,0.0,2030.0,672.529411764706,905.5592966260588,820037.6397058823,0,0,0,1,1,0,0,0,1.0,714.5625,867.0,372.66666666666674,0,0,0,0,0,0,7,6069,9,3354,-1,2958,3,0,8794.333333333334,1023.6881035419594,9839.0,7793.0,28331540.0,5770478.762523263,34994714.0,24996898.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-47012-6,192.168.3.34,47012,192.168.3.30,8081,6,15/07/2019 02:45:58 PM,30016450,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.35977439037596,0.39978078686853374,2728768.1818181807,4672394.04219999,10240146.0,124.0,20387095.0,5096773.75,5876740.583927759,10240325.0,249.0,30016450.0,5002741.666666667,5478574.064913229,10240367.0,311.0,0,0,0,0,160,240,0.16657532786188908,0.2332054590066447,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,7931.0,10962.983535516232,15683.0,179.0,10185943.5,76653.91061452769,10240146.0,10131741.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 02:45:23 PM,105032165,16,1,808.0,52.0,52.0,48.0,50.5,2.0,52.0,52.0,52.0,0.0,8.187967942962995,0.16185518026787318,6564510.3125,8578739.676661553,20019336.0,4.0,85013444.0,5667562.933333334,8065969.573994008,20019336.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,8,0.15233428731093945,0.009520892956933716,48.0,52.0,50.66666666666667,1.9402850002906642,3.7647058823529416,0,0,0,0,0,0,0,0,0.0,53.647058823529406,50.5,52.0,0,0,0,0,0,0,16,808,1,52,-1,-1,16,0,952180.0,1346467.0758811743,1904276.0,84.0,16359936.833333336,5642919.382026095,20019336.0,5807684.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-47014-6,192.168.3.34,47014,192.168.3.30,8081,6,15/07/2019 02:46:58 PM,30022089,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.34599534362849,0.3997056966955231,2729280.8181818184,4671966.571488258,10239891.0,53.0,20286711.0,5071677.75,5847106.583272357,10240093.0,138.0,30022089.0,5003681.5,5477310.484366675,10240062.0,226.0,0,0,0,0,160,240,0.16654404028980127,0.23316165640572176,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,8902.0,12303.657992645927,17602.0,202.0,10134769.5,148664.2509970033,10239891.0,10029648.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 02:45:34 PM,119998902,249,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083352396007757,481923.30120481923,278617.7430943145,1000232.0,22.0,119860671.0,483309.15725806454,278319.8964248345,1000232.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.075018986423726,0.008333409584031027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,249,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
