Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 02:07:25 PM,119716573,37,1,1872.0,52.0,56.0,48.0,50.594594594600004,2.35064364069,52.0,52.0,52.0,0.0,16.0712919839,0.317416369745,3235583.05405,6153297.8850300005,20019191.0,2.0,107910684.0,2997519.0,6065311.83804,20019191.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,296,8,0.309063307384,0.00835306236172,48.0,56.0,50.6666666667,2.30940107676,5.33333333333,0,0,0,0,0,0,0,0,0.0,52.0,50.594594594600004,52.0,0,0,0,0,0,0,37,1872,1,52,-1,-1,37,0,1215478.6,1770623.5614200002,4025166.0,17.0,13794203.375,5381117.80501,20019191.0,7787946.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 02:07:35 PM,119947137,87,1,25227.0,289.0,296.0,289.0,289.965517241,2.42778622417,289.0,289.0,289.0,0.0,212.727044915,0.733656527375,1378702.72414,789031.732445,3390748.0,586419.0,119216165.0,1386234.47674,790507.497413,3390748.0,586419.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.725319521382,0.0083370059929,289.0,296.0,289.943820225,2.4043499904099996,5.7808988764,0,0,0,0,0,0,0,0,0.0,293.238636364,289.965517241,289.0,0,0,0,0,0,0,87,25227,1,289,-1,-1,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 02:07:58 PM,60000177,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333332350003,60000177.0,0.0,60000177.0,60000177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666175001,0.0166666175001,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000177.0,0.0,60000177.0,60000177.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 02:08:09 PM,119606789,253,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12362527348,472754.106719,397070.281842,2209517.0,10.0,119000486.0,472224.15079399996,397770.80888200004,2209517.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.11526454406,0.00836072942314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,253,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 02:08:23 PM,85018616,7,9,6071.0,3372.0,2037.0,0.0,867.285714286,1081.71587679,2029.0,0.0,374.66666666699996,642.687715769,111.069792056,0.188194077401,5667907.73333,11930956.4039,34996697.0,13.0,85013176.0,14168862.6667,15938668.2707,34996697.0,5448.0,85018603.0,10627325.375,14982313.9134,34997055.0,338.0,0,1,0,0,224,288,0.0823349088628,0.10585916853800001,0.0,2037.0,674.823529412,909.291223653,826810.529412,0,0,0,1,1,0,0,0,1.0,717.0,867.285714286,374.66666666699996,0,0,0,0,0,0,7,6071,9,3372,-1,2053,3,0,5644.66666667,180.478068843,5781.0,5440.0,28332078.0,5771729.36321,34996697.0,24999593.0,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 02:09:21 PM,119999943,435917,217982,25577504.0,4080.0,3080.0,40.0,58.67516981439999,47.452637241800005,40.0,0.0,0.0187171417823,0.8650657621979999,213179.967927,5449.16092168,183.514772946,132.104594849,13090.0,7.0,119999899.0,275.28216216,145.026727426,13814.0,51.0,119999656.0,550.505117418,213.768517145,14612.0,7.0,0,0,0,0,13949344,6975424,3632.64339217,1816.51752951,0.0,3080.0,39.1215537544,47.6021387736,2265.96361582,0,0,0,0,1,0,0,0,0.0,39.1216135825,58.67516981439999,0.0187171417823,0,0,0,0,0,0,435917,25577504,217982,4080,-1,1444,435917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 02:09:25 PM,100042878,28,1,1464.0,48.0,68.0,48.0,52.285714285699996,4.344917361499999,48.0,48.0,48.0,0.0,15.1135196251,0.28987570709399996,3572959.9285699995,6798853.17232,20019326.0,2.0,100042861.0,3705291.14815,6891522.627669999,20019326.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,224,8,0.279879993057,0.00999571403773,48.0,68.0,52.0,4.331122336030001,18.7586206897,0,0,0,0,0,0,0,0,0.0,53.7931034483,52.285714285699996,48.0,0,0,0,0,0,0,28,1464,1,48,-1,-1,28,0,643961.0,1108647.37705,1924109.0,36.0,14015856.4286,6146766.47075,20019326.0,5887877.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 02:09:37 PM,119909013,87,1,25227.0,289.0,296.0,289.0,289.965517241,2.42778622417,289.0,289.0,289.0,0.0,212.79467957900002,0.733889786917,1378264.51724,784831.347921,3354046.0,594858.0,119166971.0,1385662.45349,786377.362021,3354046.0,594858.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.7255501302480001,0.00833965666951,289.0,296.0,289.943820225,2.4043499904099996,5.7808988764,0,0,0,0,0,0,0,0,0.0,293.238636364,289.965517241,289.0,0,0,0,0,0,0,87,25227,1,289,-1,-1,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 02:09:58 PM,60000334,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333331477788,60000334.0,0.0,60000334.0,60000334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166665738894,0.0166665738894,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000334.0,0.0,60000334.0,60000334.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 02:10:09 PM,119607732,242,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03164123202,494246.826446,402442.09868,2209358.0,17.0,119001432.0,493781.87551899994,403214.510215,2209358.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.02328056852,0.00836066350627,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,242,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 02:10:23 PM,85017429,7,9,6071.0,3383.0,2037.0,0.0,867.285714286,1081.71587679,2037.0,0.0,375.88888888900004,645.239770249,111.20072803,0.18819670493700003,5667828.6,11915116.6096,34996525.0,12.0,85010193.0,14168365.5,15905903.3902,34996525.0,6063.0,85017417.0,10627177.125,14957117.75,34996848.0,310.0,0,1,0,0,224,288,0.08233605840989999,0.105860646527,0.0,2037.0,675.941176471,910.71342025,829398.933824,0,0,0,1,1,0,0,0,1.0,718.1875,867.285714286,375.88888888900004,0,0,0,0,0,0,7,6071,9,3383,-1,2053,3,0,40511.0,58269.0706893,107793.0,6504.0,28296611.0,5802500.24981,34996525.0,24897936.0,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 02:11:21 PM,119999866,439909,219994,25742680.0,4120.0,3824.0,40.0,58.518193535500004,47.1278945862,40.0,0.0,0.018727783485,0.865311512169,214556.906255,5499.19780744,181.844980012,129.753401172,12614.0,5.0,119999803.0,272.783861626,142.393734525,13868.0,50.0,119999784.0,545.4709195290001,211.14856284299998,17182.0,5.0,0,0,0,0,14077088,7039808,3665.91242694,1833.2853805,0.0,3824.0,39.0159780817,47.3432556036,2241.38385115,0,0,0,0,1,0,0,0,0.0,39.016037205500005,58.518193535500004,0.018727783485,0,0,0,0,0,0,439909,25742680,219994,4120,-1,1444,439909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 02:11:25 PM,100015259,27,1,1372.0,52.0,56.0,48.0,50.814814814799995,2.4343224778,52.0,52.0,52.0,0.0,14.2378274499,0.279957281318,3704268.85185,7085764.958880001,20007620.0,2.0,88237312.0,3393742.7692299997,7036244.2393,20007620.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,216,8,0.269958806986,0.0099984743328,48.0,56.0,50.8965517241,2.36559910241,5.596059113300001,0,0,0,0,0,0,0,0,0.0,52.714285714300004,50.814814814799995,52.0,0,0,0,0,0,0,27,1372,1,52,-1,-1,27,0,1246899.6666700002,2058123.0660299999,3622435.0,18.0,16045760.0,5009300.62085,20007620.0,8229587.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 02:11:37 PM,119170537,88,1,25527.0,289.0,300.0,289.0,290.079545455,2.64019152435,289.0,289.0,289.0,0.0,216.630726435,0.7468288911040001,1354210.6477299999,783879.521398,3336685.0,97628.0,117586136.0,1351564.78161,788028.459841,3336685.0,97628.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.738437555249,0.0083913358551,289.0,300.0,290.055555556,2.6152582149,6.83957553059,0,0,0,0,0,0,0,0,0.0,293.314606742,290.079545455,289.0,0,0,0,0,0,0,88,25527,1,289,-1,-1,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 02:11:58 PM,60000169,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333332394447,60000169.0,0.0,60000169.0,60000169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666197224,0.0166666197224,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000169.0,0.0,60000169.0,60000169.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 02:12:09 PM,117792667,241,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05445726091,488766.253112,425525.312626,2209212.0,22.0,117186384.0,488276.6,426346.56123600004,2209212.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0459677681,0.008489492813669999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,241,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 02:12:23 PM,113025051,15,14,11740.0,4719.0,2788.0,0.0,782.666666667,987.899262264,2015.0,0.0,337.071428571,510.17952561,145.622584147,0.25658028679,4036608.96429,9248803.89896,34998008.0,10.0,113019335.0,8072809.642860001,11940378.9456,34998008.0,4484.0,113025039.0,8694233.76923,12191208.7345,34998371.0,324.0,0,1,0,0,480,448,0.132713941443,0.123866345347,0.0,2788.0,615.8,840.976296357,707241.131034,0,0,0,1,1,0,0,0,0.0,637.0344827590001,782.666666667,337.071428571,0,0,0,0,0,0,15,11740,14,4719,-1,2053,7,0,1208906.0,1640268.86038,3005850.0,5716.0,21394859.6,10714296.6635,34998008.0,6995568.0,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 02:13:21 PM,119999736,437263,218647,25524392.0,4176.0,3792.0,40.0,58.3730889648,44.5861057196,56.0,0.0,0.0190992787461,0.8761893677220001,212738.534691,5465.92869171,182.951805815,131.664893885,25333.0,5.0,119999441.0,274.43372852,144.57254590899998,25333.0,51.0,119999549.0,548.830296461,213.182646953,31831.0,5.0,0,1,0,0,13992416,6996704,3643.86634984,1822.06234187,0.0,3792.0,38.920865788200004,45.6314464898,2082.22890875,0,0,0,1,1,0,0,0,0.0,38.9209251269,58.3730889648,0.0190992787461,0,0,0,0,0,0,437263,25524392,218647,4176,-1,1444,437263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 02:13:25 PM,119929710,33,1,1676.0,52.0,56.0,48.0,50.7878787879,2.34197533822,52.0,52.0,52.0,0.0,14.408439743599999,0.283499393103,3634233.63636,6502866.58017,20019338.0,2.0,99910372.0,3122199.125,5892399.08528,20007719.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,264,8,0.275161175659,0.0083382174442,48.0,56.0,50.8571428571,2.28991211163,5.24369747899,0,0,0,0,0,0,0,0,0.0,52.352941176499996,50.7878787879,52.0,0,0,0,0,0,0,33,1676,1,52,-1,-1,33,0,1956065.0,1974252.1461,3948034.0,20.0,13813311.875,5827779.5478,20019338.0,7694785.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 02:13:38 PM,119221244,87,1,25234.0,296.0,296.0,289.0,290.045977011,2.5100173536700003,296.0,296.0,296.0,0.0,214.139688058,0.7381234841,1370359.12644,764779.3734609999,3303225.0,576873.0,117959886.0,1371626.5814,769173.0069789999,3303225.0,576873.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.729735717235,0.00838776686477,289.0,296.0,290.179775281,2.63525830092,6.94458631256,0,0,0,0,0,0,0,0,0.0,293.477272727,290.045977011,296.0,0,0,0,0,0,0,87,25234,1,296,-1,-1,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 02:13:58 PM,60000275,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333180556299996,60000275.0,0.0,60000275.0,60000275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166665902781,0.0166665902781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000275.0,0.0,60000275.0,60000275.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 02:14:09 PM,118791878,251,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1213571520400003,473274.41434300004,397222.785469,2208951.0,18.0,118185297.0,472741.18799999997,397929.599612,2208951.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.1129390681099998,0.00841808393668,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,251,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.34-22-58698-6,192.168.3.34,58698,192.168.3.30,22,6,18/07/2019 02:14:27 PM,119937354,13,13,1677.0,1529.0,1392.0,0.0,129.0,380.522885865,976.0,0.0,117.615384615,276.022806564,26.730621387600003,0.21677983658000002,4797494.16,22627580.7391,113356267.0,11.0,6580459.0,548371.583333,974937.470746,2528923.0,131.0,119937354.0,9994779.5,32565786.8759,113356783.0,51.0,0,0,0,0,416,432,0.10838991829000001,0.10838991829000001,0.0,1392.0,118.74074074100001,320.295487683,102589.19943,0,1,0,0,0,0,0,0,1.0,123.30769230799999,129.0,117.615384615,0,0,0,0,0,0,13,1677,13,1529,-1,249,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL Injection,Lateral Movement
192.168.3.30-192.168.3.34-22-58700-6,192.168.3.34,58700,192.168.3.30,22,6,18/07/2019 02:14:40 PM,115486181,30,26,2425.0,6829.0,1392.0,0.0,80.8333333333,250.73988216,2896.0,0.0,262.653846154,608.82581695,80.13079937239999,0.484906501497,2099748.74545,14288611.2107,105940547.0,10.0,115485478.0,3982257.86207,19646500.448,105940547.0,10.0,115484838.0,4619393.52,21159527.9574,105991202.0,48.0,0,0,0,0,960,848,0.259771340088,0.225135161409,0.0,2896.0,162.350877193,454.683072167,206736.696115,0,1,0,0,0,0,0,0,0.0,165.25,80.8333333333,262.653846154,0,0,0,0,0,0,30,2425,26,6829,-1,271,18,0,1703886.5,2333578.95003,3353976.0,53797.0,56038323.5,70572401.2663,105940547.0,6136100.0,SQL Injection,Lateral Movement
192.168.3.30-192.168.3.34-22-58700-6,192.168.3.30,22,192.168.3.34,58700,6,18/07/2019 02:16:36 PM,6086,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.62306933900004,6086.0,0.0,6086.0,6086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,164.31153467,164.31153467,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,271,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 02:14:39 PM,110376242,15,16,14683.0,4499.0,2796.0,0.0,978.866666667,1144.91751834,1730.0,0.0,281.1875,423.25819050900003,173.787398922,0.280857541789,3679208.0666699996,9736015.95858,34995057.0,9.0,110250341.0,7875024.357139999,13262925.6394,34995057.0,4831.0,110376224.0,7358414.93333,12936397.9039,34995409.0,337.0,0,1,0,0,480,512,0.13589881054300001,0.144958731246,0.0,2796.0,653.5,915.874128554,838825.419355,0,0,0,1,1,0,0,0,1.0,674.580645161,978.866666667,281.1875,0,0,0,0,0,0,15,14683,16,4499,-1,2053,7,0,552992.6,749178.126048,1401395.0,4831.0,21518444.8,14461256.9719,34995057.0,5656152.0,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 02:15:21 PM,119999938,436835,218448,25713072.0,4176.0,2664.0,40.0,58.862206554,50.0470254327,56.0,0.0,0.0191166776533,0.876588180948,214310.510727,5460.69448803,183.127169677,141.914435983,26019.0,7.0,119999506.0,274.702761232,159.86612568700002,26240.0,39.0,119999938.0,549.332048506,235.97164029900003,26406.0,7.0,0,1,0,0,13978720,6990336,3640.29354749,1820.40094054,0.0,2664.0,39.2460429371,49.3908950979,2439.46051857,0,0,0,1,1,0,0,0,0.0,39.2461028289,58.862206554,0.0191166776533,0,0,0,0,0,0,436835,25713072,218448,4176,-1,1444,436835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 02:15:25 PM,100035081,18,1,908.0,52.0,52.0,48.0,50.4444444444,2.00652530282,52.0,52.0,52.0,0.0,9.596633405039999,0.18993336947500003,5557504.5,7618391.879369999,20019295.0,2.0,88289407.0,5193494.52941,7689815.56553,20019295.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,144,8,0.179936876344,0.00999649313024,48.0,52.0,50.6,1.95744193972,3.8315789473699997,0,0,0,0,0,0,0,0,0.0,53.2631578947,50.4444444444,52.0,0,0,0,0,0,0,18,908,1,52,-1,-1,18,0,2030705.0,2871819.4394799997,4061388.0,22.0,13710524.4286,6034627.112980001,20019295.0,7658679.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 02:15:38 PM,118035460,85,1,24656.0,289.0,296.0,289.0,290.070588235,2.53446827003,289.0,289.0,289.0,0.0,211.33479718700002,0.728594610467,1388652.47059,760892.225807,3251985.0,618037.0,116230150.0,1383692.2619,764078.4358239999,3251985.0,618037.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,680,8,0.720122580113,0.00847203035427,289.0,296.0,290.045977011,2.5100173536700003,6.30018711574,0,0,0,0,0,0,0,0,0.0,293.418604651,290.070588235,289.0,0,0,0,0,0,0,85,24656,1,289,-1,-1,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 02:15:58 PM,60000237,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333332016672,60000237.0,0.0,60000237.0,60000237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666008336,0.0166666008336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000237.0,0.0,60000237.0,60000237.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 02:16:10 PM,118792348,251,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12134875893,473276.286853,416559.686542,2209210.0,5.0,118185134.0,472740.536,417308.655837,2209210.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.1129307083,0.00841805063067,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,251,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 02:16:41 PM,95374977,13,15,10697.0,5519.0,2032.0,0.0,822.8461538460001,967.078835648,3119.0,0.0,367.933333333,780.163761808,170.02363209,0.293578052449,3532406.55556,8883029.2363,34998689.0,9.0,95368661.0,7947388.416669999,12175185.4459,34998689.0,4876.0,95374958.0,6812497.0,11566218.5509,34999028.0,417.0,0,1,0,0,416,480,0.13630409578,0.157273956669,0.0,3119.0,666.724137931,989.475578871,979061.921182,0,0,0,1,1,0,0,0,1.0,690.535714286,822.8461538460001,367.933333333,0,0,0,0,0,0,13,10697,15,5519,-1,2053,6,0,1698820.0,1951864.5498,3415688.0,6607.0,22143295.75,11615907.1937,34998689.0,6939885.0,Normal,Benign
192.168.3.1-192.168.3.30-48115-22-6,192.168.3.30,22,192.168.3.1,48115,6,18/07/2019 01:09:10 PM,5588667,76,100,5520.0,960.0,280.0,40.0,72.6315789474,55.3603569606,40.0,0.0,9.6,17.1693878396,1159.48937376,31.492303978699997,31935.24,108339.80390799999,1065796.0,5.0,5588225.0,74509.6666667,157996.587429,1066152.0,79.0,5588667.0,56451.18181819999,139442.680895,1065796.0,5.0,0,1,0,0,2432,3200,13.598949445399999,17.8933545334,0.0,280.0,36.8361581921,49.4637291693,2446.66050334,0,0,0,1,1,0,0,0,1.0,37.0454545455,72.6315789474,9.6,0,0,0,0,0,0,76,5520,100,960,-1,625,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 02:17:21 PM,119999846,437174,218586,25585320.0,4176.0,3584.0,40.0,58.524340422799995,47.4391668361,56.0,0.0,0.019104608712400002,0.876311559143,213246.073666,5464.67367966,182.99382242599998,131.614242251,15041.0,4.0,119999619.0,274.490005101,144.763226175,17124.0,52.0,119999753.0,548.984390512,216.69597701599997,18098.0,4.0,0,1,0,0,13989568,6994752,3643.12134201,1821.55233766,0.0,3584.0,39.022680519299996,47.552146236300004,2261.20661168,0,0,0,1,1,0,0,0,0.0,39.0227400268,58.524340422799995,0.019104608712400002,0,0,0,0,0,0,437174,25585320,218586,4176,-1,1444,437174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 02:17:25 PM,103895743,32,1,1620.0,52.0,56.0,48.0,50.625,2.40630891214,52.0,52.0,52.0,0.0,16.0930559012,0.317626103314,3246741.96875,6802355.5745,20019729.0,2.0,84106998.0,2713128.96774,6196688.336130001,20019729.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,256,8,0.30800106988000003,0.00962503343376,48.0,56.0,50.7058823529,2.35525732706,5.547237076649999,0,0,0,0,0,0,0,0,0.0,52.2424242424,50.625,52.0,0,0,0,0,0,0,32,1620,1,52,-1,-1,32,0,2832533.66667,4724682.80865,8286770.0,25.0,18307442.2,3687781.7396699996,20019729.0,11712808.0,Normal,Benign
